course,sub_course,module,sub_module,content_html_list,img_list,video_url
Responsive Web Design Fundamentals,Responsive Web Design Fundamentals,Lesson 2: Starting Small,2.16  Project Part 1,"['<div class=""ureact-markdown css-tc5hjw""><h2 class=""chakra-heading css-fz7yxd"">Building the Home Town App (Part 1 of 3)</h2>\n<p class=""chakra-text css-o3oz8b"">Let\'s put your newfound knowledge to the test! For this exercise, make some updates to the Home Town project. Feel free to start coding right away in the Workspace below, or download the projects files here:</p>\n<ul role=""list"" class=""css-19qh3zo""><li class=""css-cvpopp""><a target=""_blank"" rel=""noopener noreferrer"" class=""chakra-link css-190botj"" href=""https://www.udacity.com/api/nodes/3577278729/supplemental_media/rwdf-l2-startzip/download"">Starter Code<span class=""chakra-text css-1lktits"">(opens in a new tab)</span></a></li><li class=""css-cvpopp""><a target=""_blank"" rel=""noopener noreferrer"" class=""chakra-link css-190botj"" href=""http://video.udacity-data.com.s3.amazonaws.com/topher/2017/September/59bafc33_rwdf-l2-solution/rwdf-l2-solution.zip"">Solution Code<span class=""chakra-text css-1lktits"">(opens in a new tab)</span></a></li></ul>\n<p class=""chakra-text css-o3oz8b"">At this point, open up the starter code. Right now, we\'ve got two columns (text and images), as well as the weather and sports scores. When we resize the page, it\'s pretty clear that the content is no longer fitting the browser. Let\'s go ahead and make it responsive!</p>\n<p class=""chakra-text css-o3oz8b"">First add a <code class=""chakra-code css-1u83yg1"">&lt;meta&gt;</code> viewport to the page and don\'t forget to set the initial scale. Then, make any adjustments to the CSS and markup so that everything displays in a single column. Be sure to use relative widths so that things stretch to fit across any viewport width.</p>\n<pre class=""css-0""><div data-defines-codeblock=""true"" tabindex=""0"" class=""css-1y373wj""><div style=""color: rgb(15, 43, 61); text-shadow: white 0px 1px; font-family: &quot;Fira Code&quot;, Consolas, Monaco, &quot;Andale Mono&quot;, &quot;Ubuntu Mono&quot;, monospace; font-size: 1em; text-align: left; white-space: pre; word-spacing: normal; word-break: normal; overflow-wrap: normal; line-height: 1.5; tab-size: 4; hyphens: none;""><code class=""language-html"" style=""color: rgb(15, 43, 61); background: none; text-shadow: white 0px 1px; font-family: &quot;Fira Code&quot;, Consolas, Monaco, &quot;Andale Mono&quot;, &quot;Ubuntu Mono&quot;, monospace; font-size: 1em; text-align: left; white-space: pre; word-spacing: normal; word-break: normal; overflow-wrap: normal; line-height: 1.5; tab-size: 4; hyphens: none;""><span class=""token"" style=""color: rgb(15, 43, 61);"">&lt;</span><span class=""token"" style=""color: navy;"">meta</span><span class=""token"" style=""color: navy;""> </span><span class=""token"" style=""color: rgb(2, 124, 124);"">name</span><span class=""token attr-equals"" style=""color: rgb(15, 43, 61);"">=</span><span class=""token"" style=""color: rgb(15, 43, 61);"">""</span><span class=""token"" style=""color: rgb(221, 17, 68);"">viewport</span><span class=""token"" style=""color: rgb(15, 43, 61);"">""</span><span class=""token"" style=""color: navy;""> </span><span class=""token"" style=""color: rgb(2, 124, 124);"">content</span><span class=""token attr-equals"" style=""color: rgb(15, 43, 61);"">=</span><span class=""token"" style=""color: rgb(15, 43, 61);"">""</span><span class=""token"" style=""color: rgb(221, 17, 68);"">width=device-width, initial-scale=1.0</span><span class=""token"" style=""color: rgb(15, 43, 61);"">""</span><span class=""token"" style=""color: rgb(15, 43, 61);"">&gt;</span></code></div></div></pre>\n<p class=""chakra-text css-o3oz8b"">Then, finally check your touch targets and make sure that they\'re big enough. Once you\'ve made your\nchanges, test your site across different viewports (try it on phones tablets and different desktops!).</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">How do things look?</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">I have added a <code class=""chakra-code css-1u83yg1"">&lt;meta&gt;</code> viewport to the page with initial scale set</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">I adjusted CSS and markup so that everything displays in a single column (using relative widths so that things stretch to fit across any viewport width)</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">The touch targets are easy to hit</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">I have tested the site across different viewport (e.g., different phones, tablets, and desktops)</p></div>']",[],
Responsive Web Design Fundamentals,Responsive Web Design Fundamentals,Lesson 2: Starting Small,2.17  Project Solution - Long,"['<div class=""ureact-markdown css-tc5hjw""></div>', '<div class=""ureact-markdown css-tc5hjw""><h2 class=""chakra-heading css-fz7yxd"">Files Mentioned in this Video:</h2>\n<ul role=""list"" class=""css-19qh3zo""><li class=""css-cvpopp"">\n<p class=""chakra-text css-o3oz8b""><a target=""_blank"" rel=""noopener noreferrer"" class=""chakra-link css-190botj"" href=""https://www.udacity.com/api/nodes/3471369785/supplemental_media/rwdf-l2-solutionzip/download?_ga=1.242116037.672083044.1467344711"">Project Solution<span class=""chakra-text css-1lktits"">(opens in a new tab)</span></a></p>\n<ul role=""list"" class=""css-19qh3zo""><li class=""css-cvpopp"">This solution is also available in the workspace from <strong>Project Part 1</strong> (via the <strong>Solution</strong> folder)</li></ul>\n</li><li class=""css-cvpopp"">\n<p class=""chakra-text css-o3oz8b""><a target=""_blank"" rel=""noopener noreferrer"" class=""chakra-link css-190botj"" href=""https://www.udacity.com/api/nodes/3520169345/supplemental_media/pattern-mostly-fluid-quiz-blankcsshtml/download?_ga=1.63005672.672083044.1467344711"">pattern-mostly-fluid-quiz-blankcss.html<span class=""chakra-text css-1lktits"">(opens in a new tab)</span></a></p>\n<ul role=""list"" class=""css-19qh3zo""><li class=""css-cvpopp"">This can help you to use flexbox to make your page responsive and learn how to use the <code class=""chakra-code css-1u83yg1"">viewport</code> property</li><li class=""css-cvpopp"">Use the Developers tools to find the Elements and the css properties.</li></ul>\n</li></ul>\n<p class=""chakra-text css-o3oz8b"">Note that these files are also available in the <strong>Supporting Materials</strong> at the very bottom of this page.</p></div>', '<div class=""ureact-markdown css-tc5hjw""><h2 class=""chakra-heading css-fz7yxd"">💡 CSS <code class=""chakra-code css-1u83yg1"">inherit</code> keyword 💡</h2>\n<p class=""chakra-text css-o3oz8b"">As mentioned in the video above, the solution in <code class=""chakra-code css-1u83yg1"">main.css</code> uses the following code:</p>\n<pre class=""css-0""><div data-defines-codeblock=""true"" tabindex=""0"" class=""css-1y373wj""><div style=""color: rgb(15, 43, 61); text-shadow: white 0px 1px; font-family: &quot;Fira Code&quot;, Consolas, Monaco, &quot;Andale Mono&quot;, &quot;Ubuntu Mono&quot;, monospace; font-size: 1em; text-align: left; white-space: pre; word-spacing: normal; word-break: normal; overflow-wrap: normal; line-height: 1.5; tab-size: 4; hyphens: none;""><code class=""language-css"" style=""color: rgb(15, 43, 61); background: none; text-shadow: white 0px 1px; font-family: &quot;Fira Code&quot;, Consolas, Monaco, &quot;Andale Mono&quot;, &quot;Ubuntu Mono&quot;, monospace; font-size: 1em; text-align: left; white-space: pre; word-spacing: normal; word-break: normal; overflow-wrap: normal; line-height: 1.5; tab-size: 4; hyphens: none;""><span class=""token class"" style=""color: navy;"">.top-news__item</span><span class=""token"" style=""color: navy;""> a</span><span> </span><span class=""token"" style=""color: rgb(15, 43, 61);"">{</span><span>\n</span><span>  </span><span class=""token"" style=""color: rgb(2, 124, 124);"">text-decoration</span><span class=""token"" style=""color: rgb(15, 43, 61);"">:</span><span> none</span><span class=""token"" style=""color: rgb(15, 43, 61);"">;</span><span>\n</span><span>  </span><span class=""token"" style=""color: rgb(2, 124, 124);"">color</span><span class=""token"" style=""color: rgb(15, 43, 61);"">:</span><span> </span><span class=""token hexcode color"">#666</span><span class=""token"" style=""color: rgb(15, 43, 61);"">;</span><span>\n</span><span>  </span><span class=""token"" style=""color: rgb(2, 124, 124);"">padding</span><span class=""token"" style=""color: rgb(15, 43, 61);"">:</span><span> </span><span class=""token"" style=""color: rgb(2, 124, 124);"">1.5</span><span class=""token unit"">em</span><span> inherit</span><span class=""token"" style=""color: rgb(15, 43, 61);"">;</span><span>\n</span><span></span><span class=""token"" style=""color: rgb(15, 43, 61);"">}</span></code></div></div></pre>\n<p class=""chakra-text css-o3oz8b"">Let\'s check out what\'s happening in the fourth line of code.</p>\n<p class=""chakra-text css-o3oz8b"">Here, we give some space to that element between its content and border via the <code class=""chakra-code css-1u83yg1"">padding</code> property. The first value sets the <em class=""chakra-text css-o3oz8b"">top and bottom</em> padding to <code class=""chakra-code css-1u83yg1"">1.5em</code>; that is, 1.5 times the font size of the current element. As such, we are dealing with a <a target=""_blank"" rel=""noopener noreferrer"" class=""chakra-link css-190botj"" href=""https://developer.mozilla.org/en-US/docs/Learn/CSS/Introduction_to_CSS/Values_and_units#Numeric_values"">relative unit<span class=""chakra-text css-1lktits"">(opens in a new tab)</span></a>, rather than an absolute unit (e.g., pixels, centimeters, etc.).</p>\n<p class=""chakra-text css-o3oz8b"">While the first value given to <code class=""chakra-code css-1u83yg1"">padding</code> takes care of the top and bottom padding, the second value sets the <em class=""chakra-text css-o3oz8b"">left and right</em> padding. By using the CSS keyword <code class=""chakra-code css-1u83yg1"">inherit</code>, we are saying we want the <code class=""chakra-code css-1u83yg1"">padding</code> property to <em class=""chakra-text css-o3oz8b"">inherit</em> its value from its container (i.e., its parent element).</p>\n<p class=""chakra-text css-o3oz8b"">Feel free to check out <a target=""_blank"" rel=""noopener noreferrer"" class=""chakra-link css-190botj"" href=""https://developer.mozilla.org/en-US/docs/Web/CSS/inherit"">inherit on MDN<span class=""chakra-text css-1lktits"">(opens in a new tab)</span></a> for more examples!</p></div>', '<div class=""ureact-markdown css-tc5hjw""><h4 class=""chakra-heading css-1dlhxqh"">Supporting Materials</h4>\n<ul role=""list"" class=""css-19qh3zo""><li class=""css-cvpopp""><a target=""_blank"" rel=""noopener noreferrer"" class=""chakra-link css-190botj"" href=""https://www.udacity.com/api/nodes/3520169345/supplemental_media/pattern-mostly-fluid-quiz-blankcsshtml/download"">pattern-mostly-fluid-quiz-blankcss.html<span class=""chakra-text css-1lktits"">(opens in a new tab)</span></a></li><li class=""css-cvpopp""><a target=""_blank"" rel=""noopener noreferrer"" class=""chakra-link css-190botj"" href=""https://video.udacity-data.com/topher/2017/September/59bafa0f_rwdf-l2-solution/rwdf-l2-solution.zip"">RDWF L2 Solution.zip<span class=""chakra-text css-1lktits"">(opens in a new tab)</span></a></li></ul></div>']",[],https://www.youtube.com/embed/lJRbExkwFJI
Responsive Web Design Fundamentals,Responsive Web Design Fundamentals,Lesson 2: Starting Small,2.18  Lesson Summary,[],[],https://www.youtube.com/embed/Q27iTfRc6fY
Responsive Web Design Fundamentals,Responsive Web Design Fundamentals,Lesson 3: Building Up,3.1  Lesson Intro,[],[],https://www.youtube.com/embed/aNW9IUaSE7c
Responsive Web Design Fundamentals,Responsive Web Design Fundamentals,Lesson 3: Building Up,3.2  Basic Media Query Intro,[],[],https://www.youtube.com/embed/xvBbwVQqDWE
Responsive Web Design Fundamentals,Responsive Web Design Fundamentals,Lesson 3: Building Up,3.3  Adding a Basic Media Query,[],[],https://www.youtube.com/embed/KtqM_xH-pLY
Responsive Web Design Fundamentals,Responsive Web Design Fundamentals,Lesson 3: Building Up,3.4  Adding a basic media query 2,[],[],https://www.youtube.com/embed/g1Pu_qQs8t0
Responsive Web Design Fundamentals,Responsive Web Design Fundamentals,Lesson 3: Building Up,3.5  Next Step Media Queries,[],[],https://www.youtube.com/embed/gCiCojJGr9w
Responsive Web Design Fundamentals,Responsive Web Design Fundamentals,Lesson 3: Building Up,3.6  Breakpoints,[],[],https://www.youtube.com/embed/KByCjjMNjys
Responsive Web Design Fundamentals,Responsive Web Design Fundamentals,Lesson 3: Building Up,3.7  Breakpoints Pt. II,[],[],https://www.youtube.com/embed/7yA8hAS472U
Responsive Web Design Fundamentals,Responsive Web Design Fundamentals,Lesson 3: Building Up,3.8  Number of Breakpoints,"['<div class=""ureact-markdown css-tc5hjw""><h2 class=""chakra-heading css-fz7yxd"">Number of Breakpoints</h2>\n<p class=""chakra-text css-o3oz8b"">For this exercise, consider the following video.</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">How many breakpoints does <strong>medium.com</strong> have in the previous video?</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">How many breakpoints does the <a target=""_blank"" rel=""noopener noreferrer"" class=""chakra-link css-190botj"" href=""http://udacity.github.io/RWDF-samples/Lesson3/media-queries/min-max-width.html"">course example<span class=""chakra-text css-1lktits"">(opens in a new tab)</span></a> have in the previous video?</p></div>']",[],https://www.youtube.com/embed/CJ_Vw8o_6l8
Responsive Web Design Fundamentals,Responsive Web Design Fundamentals,Lesson 3: Building Up,3.9  Picking Breakpoints,[],[],https://www.youtube.com/embed/M3eZu6jho60
Responsive Web Design Fundamentals,Responsive Web Design Fundamentals,Lesson 3: Building Up,3.10  Picking Breakpoints 2,[],[],https://www.youtube.com/embed/17XgkPFq6eY
Responsive Web Design Fundamentals,Responsive Web Design Fundamentals,Lesson 3: Building Up,3.11  Pick a Breakpoint,"['<div class=""ureact-markdown css-tc5hjw""><h2 class=""chakra-heading css-fz7yxd"">Pick a Breakpont</h2>\n<p class=""chakra-text css-o3oz8b"">Consider the following site for this exercise: <a target=""_blank"" rel=""noopener noreferrer"" class=""chakra-link css-190botj"" href=""http://udacity.github.io/RWDF-samples/Lesson4/Project/Start/index.html"">The Brighton Times<span class=""chakra-text css-1lktits"">(opens in a new tab)</span></a></p>\n<p class=""chakra-text css-o3oz8b"">Start with a small viewport and resize the page to make it larger. Pay attention to the size of the hero image, and the spacing between the nav links. As you play with it, think about where you would add a breakpoint.</p>\n<p class=""chakra-text css-o3oz8b"">Hint: If you open up Dev Tools and resize the page, you\'ll notice that the resolution is displayed in the top right-hand corner. That can help you find out where you may want to put your breakpoint.</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">Where would you add a breakpoint?</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">Around 480 pixels</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">Around 640 pixels</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">Around 850 pixels</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">Around 1130 pixels</p></div>']",[],
Responsive Web Design Fundamentals,Responsive Web Design Fundamentals,Lesson 3: Building Up,3.12  Complex Media Queries,[],[],https://www.youtube.com/embed/1pUS-g9E-Pg
Responsive Web Design Fundamentals,Responsive Web Design Fundamentals,Lesson 3: Building Up,3.13  What Styles Are Applied?,"['<div class=""ureact-markdown css-tc5hjw""><h2 class=""chakra-heading css-fz7yxd"">What Styles Are Applied?</h2>\n<p class=""chakra-text css-o3oz8b"">Consider the following image for this exercise:</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">Media queries can get complex, especially when they start overlapping like what we\'re got here. Let\'s go ahead and step through each part step by step.</p>\n<ul role=""list"" class=""css-19qh3zo""><li class=""css-cvpopp""><strong>AA</strong> applies from 0 to 300, and also from 300 to 400. This makes its maximum width 400 pixels.</li><li class=""css-cvpopp""><strong>BB</strong> starts at 301 pixels, so we set its minimum width to 301, and it goes all the way to 600 pixels (its maximum width).</li><li class=""css-cvpopp""><strong>CC</strong> starts at 601 pixels, so we say it has a minimum width of 601 pixels. And, it doesn\'t have to end -- so there is no maximum width.</li><li class=""css-cvpopp""><strong>DD</strong> seems to be the same as <strong>CC</strong>, except it starts at 961 pixels.</li></ul></div>']",['https://video.udacity-data.com/topher/2018/September/5bae9831_screen-shot-2018-09-28-at-2.06.18-pm/screen-shot-2018-09-28-at-2.06.18-pm.png'],
Responsive Web Design Fundamentals,Responsive Web Design Fundamentals,Lesson 3: Building Up,3.14  Grids,"['<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">Cameron makes a reference here to the Intro to HTML and CSS course, which has since been replaced with newer content. If you\'d like to learn more about grids, we encourage you to check out <a target=""_blank"" rel=""noopener noreferrer"" class=""chakra-link css-190botj"" href=""https://developer.mozilla.org/en-US/docs/Web/CSS/CSS_Grid_Layout/Basic_Concepts_of_Grid_Layout"">MDN\'s introduction to grid layout.<span class=""chakra-text css-1lktits"">(opens in a new tab)</span></a></p></div>']",[],https://www.youtube.com/embed/0uUV5aZfkIA
Responsive Web Design Fundamentals,Responsive Web Design Fundamentals,Lesson 3: Building Up,3.15  Flexbox Intro,"['<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">Want to learn more about grids? Check out <a target=""_blank"" rel=""noopener noreferrer"" class=""chakra-link css-190botj"" href=""https://www.udacity.com/course/intro-to-html-and-css--ud001"">Intro to HTML and CSS<span class=""chakra-text css-1lktits"">(opens in a new tab)</span></a>!</p></div>']",[],https://www.youtube.com/embed/UEf44tBIdMw
Responsive Web Design Fundamentals,Responsive Web Design Fundamentals,Lesson 3: Building Up,3.16  Flexbox Container,[],[],https://www.youtube.com/embed/iazYC5ffw8Y
Responsive Web Design Fundamentals,Responsive Web Design Fundamentals,Lesson 3: Building Up,3.17  Flex Item,[],[],https://www.youtube.com/embed/JepRvCVL2WI
Responsive Web Design Fundamentals,Responsive Web Design Fundamentals,Lesson 3: Building Up,3.18  Deconstructing a Flexbox Layout,[],[],https://www.youtube.com/embed/acvExar2axw
Responsive Web Design Fundamentals,Responsive Web Design Fundamentals,Lesson 3: Building Up,3.19  Deconstructing a Flexbox Layout,"['<div class=""ureact-markdown css-tc5hjw""><h2 class=""chakra-heading css-fz7yxd"">Deconstructing a Flexbox Layout</h2>\n<p class=""chakra-text css-o3oz8b"">The following layout that you see was created with Flexbox. For all of the elements of different colors that you see on the screen, what is the width and order of the element that would be needed to create this layout?</p></div>', '<div class=""ureact-markdown css-tc5hjw""><h2 class=""chakra-heading css-fz7yxd"">Exercise 1 of 4</h2></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">What is the <strong>width</strong> and <strong>order</strong>, respectively?</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">0, 100</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">1, 100</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">100, 1</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">100, 0</p></div>', '<div class=""ureact-markdown css-tc5hjw""><h2 class=""chakra-heading css-fz7yxd"">Exercise 2 of 4</h2></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">What is the <strong>width</strong> and <strong>order</strong>, respectively?</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">33, 1</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">33, 2</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">66, 2</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">33, 3</p></div>', '<div class=""ureact-markdown css-tc5hjw""><h2 class=""chakra-heading css-fz7yxd"">Exercise 3 of 4</h2></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">What is the <strong>width</strong> and <strong>order</strong>, respectively?</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">50, 1</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">50, 4</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">2, 1</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">3, 1</p></div>', '<div class=""ureact-markdown css-tc5hjw""><h2 class=""chakra-heading css-fz7yxd"">Exercise 4 of 4</h2></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">What is the <strong>width</strong> and <strong>order</strong>, respectively?</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">100, 4</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">4, 1</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">6, 100</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">100, 6</p></div>']","['https://video.udacity-data.com/topher/2018/September/5baea3d8_screen-shot-2018-09-28-at-2.53.02-pm/screen-shot-2018-09-28-at-2.53.02-pm.png', 'https://video.udacity-data.com/topher/2018/September/5baea4dc_screen-shot-2018-09-28-at-2.53.48-pm/screen-shot-2018-09-28-at-2.53.48-pm.png', 'https://video.udacity-data.com/topher/2018/September/5baea5bb_screen-shot-2018-09-28-at-2.54.09-pm/screen-shot-2018-09-28-at-2.54.09-pm.png', 'https://video.udacity-data.com/topher/2018/September/5baea635_screen-shot-2018-09-28-at-2.54.27-pm/screen-shot-2018-09-28-at-2.54.27-pm.png']",
Responsive Web Design Fundamentals,Responsive Web Design Fundamentals,Lesson 3: Building Up,3.20  Lesson Summary,[],[],https://www.youtube.com/embed/rZuke1AYZxk
Responsive Web Design Fundamentals,Responsive Web Design Fundamentals,Lesson 4: Common Responsive Patterns,4.1  Intro to Patterns,[],[],https://www.youtube.com/embed/E9joWbeGalA
Responsive Web Design Fundamentals,Responsive Web Design Fundamentals,Lesson 4: Common Responsive Patterns,4.2  Pattern - Column Drop,[],[],https://www.youtube.com/embed/YLkOC9Pwitw
Responsive Web Design Fundamentals,Responsive Web Design Fundamentals,Lesson 4: Common Responsive Patterns,4.3  Pattern - Mostly Fluid,[],[],https://www.youtube.com/embed/Eh9R2nppvNY
Responsive Web Design Fundamentals,Responsive Web Design Fundamentals,Lesson 4: Common Responsive Patterns,4.4  Mostly Fluid Part 1,"['<div class=""ureact-markdown css-tc5hjw""><h2 class=""chakra-heading css-fz7yxd"">Mostly Fluid (Part 1)</h2>\n<p class=""chakra-text css-o3oz8b"">Consider the following layout:</p></div>', '<div class=""ureact-markdown css-tc5hjw""><h2 class=""chakra-heading css-fz7yxd"">Exercise 1 of 5</h2></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">What is the width (in percentage) of the element labeled <strong>A</strong>?</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">50</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">1</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">100</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">0</p></div>', '<div class=""ureact-markdown css-tc5hjw""><h2 class=""chakra-heading css-fz7yxd"">Exercise 2 of 5</h2></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">What is the width (in percentage) of the element labeled <strong>B</strong>?</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">2</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">100</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">1</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">50</p></div>', '<div class=""ureact-markdown css-tc5hjw""><h2 class=""chakra-heading css-fz7yxd"">Exercise 3 of 5</h2></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">What is the width (in percentage) of the element labeled <strong>C</strong>?</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">200</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">50</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">0</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">3</p></div>', '<div class=""ureact-markdown css-tc5hjw""><h2 class=""chakra-heading css-fz7yxd"">Exercise 4 of 5</h2></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">What is the width (in percentage) of the element labeled <strong>D</strong>?</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">100</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">4</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">3</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">300</p></div>', '<div class=""ureact-markdown css-tc5hjw""><h2 class=""chakra-heading css-fz7yxd"">Exercise 5 of 5</h2></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">What is the width (in percentage) of the element labeled <strong>E</strong>?</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">4</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">5</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">100</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">400</p></div>']","['https://video.udacity-data.com/topher/2018/October/5bb27c46_export-1/export-1.png', 'https://video.udacity-data.com/topher/2018/October/5bb27d9a_export-3/export-3.png', 'https://video.udacity-data.com/topher/2018/October/5bb27e39_export-4/export-4.png', 'https://video.udacity-data.com/topher/2018/October/5bb27eda_export-5/export-5.png', 'https://video.udacity-data.com/topher/2018/October/5bb2813c_export-6/export-6.png']",
