course,sub_course,module,sub_module,content_html_list,img_list,video_url
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.33  Lesson 3 Problem Set,"['<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">Welcome to the Intro to Java: Functional Programming, Lesson 3 problem set!  These problem sets are an opportunity for you to practice the concepts you learned in class before moving on to the next lesson.  Learning a computer programming language is similar to learning a human language.  Nobody can pick it up overnight, there\'s a lot of vocabulary and syntax to remember.  Language learners often speak of the moment when they realized they stopped translating in their head and actually started thinking in their second language.  This will happen with Java too!  Eventually, you will be able to consider a task that needs coding and immediately imagine what Java code would complete it.  To get there, though, requires practice.</p>\n<p class=""chakra-text css-o3oz8b"">That\'s where the problem sets come in.  They aren\'t mandatory, and they aren\'t graded.  They\'re just extra learning materials to help you along.</p>\n<p class=""chakra-text css-o3oz8b"">You can download the problem set <a target=""_blank"" rel=""noopener noreferrer"" class=""chakra-link css-190botj"" href=""https://d17h27t6h515a5.cloudfront.net/topher/2016/July/57881f16_problem-set-3/problem-set-3.pdf"">here<span class=""chakra-text css-1lktits"">(opens in a new tab)</span></a>.</p></div>']",[],
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.1  Alarm,[],[],https://www.youtube.com/embed/jr65lrpT5nc
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.2  How Many Repeats?,[],[],https://www.youtube.com/embed/H5AynrtulUw
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.3  While Loops,"['<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b""><code class=""chakra-code css-1u83yg1"">while</code> loops allow you to repeat an <code class=""chakra-code css-1u83yg1"">if</code> condition over and over for as long as that condition remains <code class=""chakra-code css-1u83yg1"">true</code>, hence the name <code class=""chakra-code css-1u83yg1"">while</code>!</p>\n<p class=""chakra-text css-o3oz8b"">To create a <code class=""chakra-code css-1u83yg1"">while</code> loop, simply follow the same steps like an <code class=""chakra-code css-1u83yg1"">if</code> condition, but replace the <code class=""chakra-code css-1u83yg1"">if</code> with a <code class=""chakra-code css-1u83yg1"">while</code> to look something like this:</p>\n<pre class=""css-0""><div data-defines-codeblock=""true"" tabindex=""0"" class=""css-1y373wj""><div style=""color: rgb(15, 43, 61); text-shadow: white 0px 1px; font-family: &quot;Fira Code&quot;, Consolas, Monaco, &quot;Andale Mono&quot;, &quot;Ubuntu Mono&quot;, monospace; font-size: 1em; text-align: left; white-space: pre; word-spacing: normal; word-break: normal; overflow-wrap: normal; line-height: 1.5; tab-size: 4; hyphens: none;""><code class=""language-java"" style=""color: rgb(15, 43, 61); background: none; text-shadow: white 0px 1px; font-family: &quot;Fira Code&quot;, Consolas, Monaco, &quot;Andale Mono&quot;, &quot;Ubuntu Mono&quot;, monospace; font-size: 1em; text-align: left; white-space: pre; word-spacing: normal; word-break: normal; overflow-wrap: normal; line-height: 1.5; tab-size: 4; hyphens: none;""><span class=""token"" style=""color: rgb(15, 43, 61); font-weight: bold;"">while</span><span class=""token"" style=""color: rgb(15, 43, 61);"">(</span><span>isRaining</span><span class=""token"" style=""color: rgb(15, 43, 61);"">)</span><span class=""token"" style=""color: rgb(15, 43, 61);"">{</span><span>\n</span><span>   </span><span class=""token"" style=""color: rgb(68, 85, 136); font-weight: bold;"">System</span><span class=""token"" style=""color: rgb(15, 43, 61);"">.</span><span>out</span><span class=""token"" style=""color: rgb(15, 43, 61);"">.</span><span class=""token"" style=""color: rgb(153, 0, 0); font-weight: bold;"">println</span><span class=""token"" style=""color: rgb(15, 43, 61);"">(</span><span class=""token"" style=""color: rgb(221, 17, 68);"">""It\'s still raining outside!""</span><span class=""token"" style=""color: rgb(15, 43, 61);"">)</span><span class=""token"" style=""color: rgb(15, 43, 61);"">;</span><span>\n</span><span>   isRaining </span><span class=""token"" style=""color: rgb(15, 43, 61); background: rgb(255, 255, 255);"">=</span><span> </span><span class=""token"" style=""color: rgb(153, 0, 0); font-weight: bold;"">checkWeather</span><span class=""token"" style=""color: rgb(15, 43, 61);"">(</span><span class=""token"" style=""color: rgb(15, 43, 61);"">)</span><span class=""token"" style=""color: rgb(15, 43, 61);"">;</span><span>\n</span><span></span><span class=""token"" style=""color: rgb(15, 43, 61);"">}</span><span>\n</span><span></span><span class=""token"" style=""color: rgb(68, 85, 136); font-weight: bold;"">System</span><span class=""token"" style=""color: rgb(15, 43, 61);"">.</span><span>out</span><span class=""token"" style=""color: rgb(15, 43, 61);"">.</span><span class=""token"" style=""color: rgb(153, 0, 0); font-weight: bold;"">println</span><span class=""token"" style=""color: rgb(15, 43, 61);"">(</span><span class=""token"" style=""color: rgb(221, 17, 68);"">""Now it\'s not raining anymore""</span><span class=""token"" style=""color: rgb(15, 43, 61);"">)</span><span class=""token"" style=""color: rgb(15, 43, 61);"">;</span></code></div></div></pre>\n<p class=""chakra-text css-o3oz8b"">This code block above will continue to print the message <code class=""chakra-code css-1u83yg1"">""It\'s still raining outside!""</code> for as long as the boolean <code class=""chakra-code css-1u83yg1"">isRaining</code> is <strong>true</strong>, once the function <code class=""chakra-code css-1u83yg1"">checkWeather()</code> returns <strong>false</strong> <code class=""chakra-code css-1u83yg1"">isRaining</code> will no longer be <strong>true</strong>, so the while loop would end and the message <code class=""chakra-code css-1u83yg1"">""Now it\'s not raining anymore""</code> will be displayed.</p>\n<p class=""chakra-text css-o3oz8b"">Unlike <code class=""chakra-code css-1u83yg1"">if</code> blocks however, <code class=""chakra-code css-1u83yg1"">while</code> loops don\'t have <code class=""chakra-code css-1u83yg1"">else</code> blocks, they are simply like a repeated <code class=""chakra-code css-1u83yg1"">if</code> block that would only end when the condition becomes false.</p></div>']",[],https://www.youtube.com/embed/_jrlCI86qOQ
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.4  Googol,[],[],https://www.youtube.com/embed/TXeRINvO7o4
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.5  Yahtzee,[],[],https://www.youtube.com/embed/h7tzm7NDZOQ
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.6  It's a Match,[],[],https://www.youtube.com/embed/5dTi-TF41MA
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.7  Three Dice,[],[],https://www.youtube.com/embed/QA-8hmG-rgM
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.8  Roll a Yahtzee,"['<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">You should modify the function <code class=""chakra-code css-1u83yg1"">int keepRolling()</code> by adding code to check for a 5 dice match (Yahtzee) rather than just 3 dice.</p>\n<p class=""chakra-text css-o3oz8b"">To do so, follow these steps:</p>\n<ol role=""list"" class=""css-13a5a39""><li class=""css-cvpopp"">Add 2 new integer variables <code class=""chakra-code css-1u83yg1"">dice4</code> and <code class=""chakra-code css-1u83yg1"">dice5</code> and initialize them to the function call <code class=""chakra-code css-1u83yg1"">rollDice()</code></li><li class=""css-cvpopp"">Then inside the while loop, make sure you reset the values of those integers to another call of <code class=""chakra-code css-1u83yg1"">rollDice()</code> each.</li><li class=""css-cvpopp"">Finally, update the while loop condition to check for the mismatch of all 5 dice. Remember you can simply check that all dice match and surround that with the <code class=""chakra-code css-1u83yg1"">!</code> not operator like with the existing 3 dice implementation.</li></ol></div>']",[],
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.9  Warning Alert,[],[],https://www.youtube.com/embed/3MNAkbASgQ8
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.10  For Loops,[],[],https://www.youtube.com/embed/27XY809Xj2o
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.11  Loop Counters,[],[],https://www.youtube.com/embed/c-hzUnhSCKg
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.12  Count the Blocks,"['<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">You need to implement this function\n<code class=""chakra-code css-1u83yg1""> public int countBlocks(int levels)</code> that takes the number of levels as an input argument and returns the number of blocks required to build a pyramid made up of that many levels.</p>\n<p class=""chakra-text css-o3oz8b"">Remember that <code class=""chakra-code css-1u83yg1"">for</code> loops help count up to a certain number (which is the value of <code class=""chakra-code css-1u83yg1"">levels</code>  in this case) and inside the loop, the number of blocks for that level would be the result of multiplying the loop counter by itself (for example <code class=""chakra-code css-1u83yg1""> i*i</code>)</p>\n<p class=""chakra-text css-o3oz8b"">This means that if for every level, the number of blocks in that level was added to some variable <code class=""chakra-code css-1u83yg1"">total</code> then by the end of the loop the total number of blocks needed to build the entire pyramid would be in that <code class=""chakra-code css-1u83yg1"">total</code> variable and could be returned as the result of that function!</p></div>']",[],
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.13  Not Just Increment,[],[],https://www.youtube.com/embed/MUUSeckVQaM
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.14  Counting Down,[],[],https://www.youtube.com/embed/HJiLS9t9f58
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.15  Step Faster,[],[],https://www.youtube.com/embed/O3uLxDpFfyY
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.16  Break,[],[],https://www.youtube.com/embed/kClpJWOLGfY
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.17  Know When to Quit Intro,"['<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b""><strong>Disclaimer:</strong> the Martingale betting system is a terrible idea in practice. You can only keep doubling your bet until you blow through your entire bankroll, and then you\'re stuck. For more commentary check out this article on the <a target=""_blank"" rel=""noopener noreferrer"" class=""chakra-link css-190botj"" href=""https://en.wikipedia.org/wiki/Martingale_betting_system"">Martingale betting system<span class=""chakra-text css-1lktits"">(opens in a new tab)</span></a>.</p></div>']",[],https://www.youtube.com/embed/s714sIsg6js
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.18  Know When to Quit Quiz,"['<div class=""ureact-markdown css-tc5hjw""><h2 class=""chakra-heading css-fz7yxd"">Quiz</h2>\n<p class=""chakra-text css-o3oz8b"">Modify the <code class=""chakra-code css-1u83yg1"">martingale()</code> method by adding an extra <code class=""chakra-code css-1u83yg1"">if</code> statment that checks if the <code class=""chakra-code css-1u83yg1"">money</code> value has reached or exceeded the target specified, i.e:</p>\n<pre class=""css-0""><div data-defines-codeblock=""true"" tabindex=""0"" class=""css-1y373wj""><div style=""color: rgb(15, 43, 61); text-shadow: white 0px 1px; font-family: &quot;Fira Code&quot;, Consolas, Monaco, &quot;Andale Mono&quot;, &quot;Ubuntu Mono&quot;, monospace; font-size: 1em; text-align: left; white-space: pre; word-spacing: normal; word-break: normal; overflow-wrap: normal; line-height: 1.5; tab-size: 4; hyphens: none;""><code class=""language-scss"" style=""color: rgb(15, 43, 61); background: none; text-shadow: white 0px 1px; font-family: &quot;Fira Code&quot;, Consolas, Monaco, &quot;Andale Mono&quot;, &quot;Ubuntu Mono&quot;, monospace; font-size: 1em; text-align: left; white-space: pre; word-spacing: normal; word-break: normal; overflow-wrap: normal; line-height: 1.5; tab-size: 4; hyphens: none;""><span class=""token"" style=""color: rgb(153, 0, 0); font-weight: bold;"">if</span><span class=""token"" style=""color: rgb(15, 43, 61);"">(</span><span>money </span><span class=""token"" style=""color: rgb(15, 43, 61); background: rgb(255, 255, 255);"">&gt;=</span><span> target</span><span class=""token"" style=""color: rgb(15, 43, 61);"">)</span></code></div></div></pre>\n<p class=""chakra-text css-o3oz8b"">If it has, then the code should break out of the while loop using the <code class=""chakra-code css-1u83yg1"">break;</code> statement</p></div>']",[],
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.19  Know When to Quit Solution,"['<div class=""ureact-markdown css-tc5hjw""><h2 class=""chakra-heading css-fz7yxd"">Solution</h2>\n<p class=""chakra-text css-o3oz8b"">One solution is to add the <code class=""chakra-code css-1u83yg1"">break</code> statment after the money value has been modified in all possible cases:</p>\n<pre class=""css-0""><div data-defines-codeblock=""true"" tabindex=""0"" class=""css-1y373wj""><div style=""color: rgb(15, 43, 61); text-shadow: white 0px 1px; font-family: &quot;Fira Code&quot;, Consolas, Monaco, &quot;Andale Mono&quot;, &quot;Ubuntu Mono&quot;, monospace; font-size: 1em; text-align: left; white-space: pre; word-spacing: normal; word-break: normal; overflow-wrap: normal; line-height: 1.5; tab-size: 4; hyphens: none;""><code class=""language-java"" style=""color: rgb(15, 43, 61); background: none; text-shadow: white 0px 1px; font-family: &quot;Fira Code&quot;, Consolas, Monaco, &quot;Andale Mono&quot;, &quot;Ubuntu Mono&quot;, monospace; font-size: 1em; text-align: left; white-space: pre; word-spacing: normal; word-break: normal; overflow-wrap: normal; line-height: 1.5; tab-size: 4; hyphens: none;""><span class=""token"" style=""color: rgb(15, 43, 61); font-weight: bold;"">public</span><span> </span><span class=""token"" style=""color: rgb(15, 43, 61); font-weight: bold;"">int</span><span> </span><span class=""token"" style=""color: rgb(153, 0, 0); font-weight: bold;"">martingale</span><span class=""token"" style=""color: rgb(15, 43, 61);"">(</span><span class=""token"" style=""color: rgb(15, 43, 61);"">)</span><span> </span><span class=""token"" style=""color: rgb(15, 43, 61);"">{</span><span>\n</span><span> </span><span class=""token"" style=""color: rgb(15, 43, 61); font-weight: bold;"">int</span><span> money </span><span class=""token"" style=""color: rgb(15, 43, 61); background: rgb(255, 255, 255);"">=</span><span> </span><span class=""token"" style=""color: rgb(2, 124, 124);"">1000</span><span class=""token"" style=""color: rgb(15, 43, 61);"">;</span><span>\n</span><span> </span><span class=""token"" style=""color: rgb(15, 43, 61); font-weight: bold;"">int</span><span> target </span><span class=""token"" style=""color: rgb(15, 43, 61); background: rgb(255, 255, 255);"">=</span><span> </span><span class=""token"" style=""color: rgb(2, 124, 124);"">1200</span><span class=""token"" style=""color: rgb(15, 43, 61);"">;</span><span>\n</span><span> </span><span class=""token"" style=""color: rgb(15, 43, 61); font-weight: bold;"">int</span><span> bet </span><span class=""token"" style=""color: rgb(15, 43, 61); background: rgb(255, 255, 255);"">=</span><span> </span><span class=""token"" style=""color: rgb(2, 124, 124);"">10</span><span class=""token"" style=""color: rgb(15, 43, 61);"">;</span><span>\n</span><span> </span><span class=""token"" style=""color: rgb(15, 43, 61); font-weight: bold;"">while</span><span> </span><span class=""token"" style=""color: rgb(15, 43, 61);"">(</span><span>money </span><span class=""token"" style=""color: rgb(15, 43, 61); background: rgb(255, 255, 255);"">&gt;</span><span> bet</span><span class=""token"" style=""color: rgb(15, 43, 61);"">)</span><span> </span><span class=""token"" style=""color: rgb(15, 43, 61);"">{</span><span>\n</span><span>  </span><span class=""token"" style=""color: rgb(15, 43, 61); font-weight: bold;"">boolean</span><span> win </span><span class=""token"" style=""color: rgb(15, 43, 61); background: rgb(255, 255, 255);"">=</span><span> </span><span class=""token"" style=""color: rgb(153, 0, 0); font-weight: bold;"">play</span><span class=""token"" style=""color: rgb(15, 43, 61);"">(</span><span class=""token"" style=""color: rgb(15, 43, 61);"">)</span><span class=""token"" style=""color: rgb(15, 43, 61);"">;</span><span>\n</span><span>  </span><span class=""token"" style=""color: rgb(15, 43, 61); font-weight: bold;"">if</span><span> </span><span class=""token"" style=""color: rgb(15, 43, 61);"">(</span><span>win</span><span class=""token"" style=""color: rgb(15, 43, 61);"">)</span><span> </span><span class=""token"" style=""color: rgb(15, 43, 61);"">{</span><span>\n</span><span>   money </span><span class=""token"" style=""color: rgb(15, 43, 61); background: rgb(255, 255, 255);"">+=</span><span> bet</span><span class=""token"" style=""color: rgb(15, 43, 61);"">;</span><span>\n</span><span>   bet </span><span class=""token"" style=""color: rgb(15, 43, 61); background: rgb(255, 255, 255);"">=</span><span> </span><span class=""token"" style=""color: rgb(2, 124, 124);"">10</span><span class=""token"" style=""color: rgb(15, 43, 61);"">;</span><span>\n</span><span>  </span><span class=""token"" style=""color: rgb(15, 43, 61);"">}</span><span> </span><span class=""token"" style=""color: rgb(15, 43, 61); font-weight: bold;"">else</span><span> </span><span class=""token"" style=""color: rgb(15, 43, 61);"">{</span><span>\n</span><span>   money </span><span class=""token"" style=""color: rgb(15, 43, 61); background: rgb(255, 255, 255);"">-=</span><span> bet</span><span class=""token"" style=""color: rgb(15, 43, 61);"">;</span><span>\n</span><span>   bet </span><span class=""token"" style=""color: rgb(15, 43, 61); background: rgb(255, 255, 255);"">*=</span><span> </span><span class=""token"" style=""color: rgb(2, 124, 124);"">2</span><span class=""token"" style=""color: rgb(15, 43, 61);"">;</span><span>\n</span><span>  </span><span class=""token"" style=""color: rgb(15, 43, 61);"">}</span><span>\n</span><span>  </span><span class=""token"" style=""color: rgb(113, 113, 101); font-style: italic;"">// Add the break here:</span><span>\n</span><span>  </span><span class=""token"" style=""color: rgb(15, 43, 61); font-weight: bold;"">if</span><span class=""token"" style=""color: rgb(15, 43, 61);"">(</span><span>money </span><span class=""token"" style=""color: rgb(15, 43, 61); background: rgb(255, 255, 255);"">&gt;=</span><span> target</span><span class=""token"" style=""color: rgb(15, 43, 61);"">)</span><span>\n</span><span>     </span><span class=""token"" style=""color: rgb(15, 43, 61); font-weight: bold;"">break</span><span class=""token"" style=""color: rgb(15, 43, 61);"">;</span><span>\n</span><span> </span><span class=""token"" style=""color: rgb(15, 43, 61);"">}</span><span>\n</span><span> </span><span class=""token"" style=""color: rgb(15, 43, 61); font-weight: bold;"">return</span><span> money</span><span class=""token"" style=""color: rgb(15, 43, 61);"">;</span><span>\n</span><span></span><span class=""token"" style=""color: rgb(15, 43, 61);"">}</span></code></div></div></pre>\n<p class=""chakra-text css-o3oz8b"">However, you might find other spots as to where you can add the break that might still work! The key is to make sure that it\'s checked in ALL possible cases.</p>\n<p class=""chakra-text css-o3oz8b""><strong>Note:</strong>  You can actually add this extra check inside the while condition itself making it:</p>\n<pre class=""css-0""><div data-defines-codeblock=""true"" tabindex=""0"" class=""css-1y373wj""><div style=""color: rgb(15, 43, 61); text-shadow: white 0px 1px; font-family: &quot;Fira Code&quot;, Consolas, Monaco, &quot;Andale Mono&quot;, &quot;Ubuntu Mono&quot;, monospace; font-size: 1em; text-align: left; white-space: pre; word-spacing: normal; word-break: normal; overflow-wrap: normal; line-height: 1.5; tab-size: 4; hyphens: none;""><code class=""language-lisp"" style=""color: rgb(15, 43, 61); background: none; text-shadow: white 0px 1px; font-family: &quot;Fira Code&quot;, Consolas, Monaco, &quot;Andale Mono&quot;, &quot;Ubuntu Mono&quot;, monospace; font-size: 1em; text-align: left; white-space: pre; word-spacing: normal; word-break: normal; overflow-wrap: normal; line-height: 1.5; tab-size: 4; hyphens: none;""><span>while </span><span class=""token"" style=""color: rgb(15, 43, 61);"">(</span><span class=""token car"">money&gt;bet</span><span> &amp;&amp; money&lt;target</span><span class=""token"" style=""color: rgb(15, 43, 61);"">)</span></code></div></div></pre>\n<p class=""chakra-text css-o3oz8b"">But the goal of this exercise was to practice using the <code class=""chakra-code css-1u83yg1"">break</code> statment, which give you the extra flexibility to break from the while loop at anytime inside the code block instead of waiting for another iteration.</p></div>']",[],
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.20  Press Conference,[],[],https://www.youtube.com/embed/N2lINxKw2QE
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.21  Arrays,[],[],https://www.youtube.com/embed/Xrjcge5lAT4
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.22  Array Index Intro,[],[],https://www.youtube.com/embed/1ehgBgyv_GY
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.23  Array Index Quiz,"['<div class=""ureact-markdown css-tc5hjw""><h2 class=""chakra-heading css-fz7yxd"">Quiz</h2></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">What will the value of <code class=""chakra-code css-1u83yg1"">s</code> become after running the above code?</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">4.0</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">9.1</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">9.99</p></div>', '<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">5.1</p></div>']",['https://video.udacity-data.com/topher/2018/May/5afa09a5_screen-shot-2018-05-14-at-3.11.32-pm/screen-shot-2018-05-14-at-3.11.32-pm.png'],
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.24  Press Conference Part 2,[],[],https://www.youtube.com/embed/SQobESRmvUE
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.25  Arrays and Loops,[],[],https://www.youtube.com/embed/2YpyYufl498
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.26  Rubik's Cube Championship,[],[],https://www.youtube.com/embed/5pTu0ys3t1M
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.27  Find the Longest Name,"['<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">You should implement the function <code class=""chakra-code css-1u83yg1"">String findLongestName(String [] names)</code> which takes an array of Strings as an input containing a list of names, and return the String that has the longest name.</p>\n<p class=""chakra-text css-o3oz8b"">To do so, try to follow these steps:</p>\n<ol role=""list"" class=""css-13a5a39""><li class=""css-cvpopp"">\n<p class=""chakra-text css-o3oz8b"">The first step is to calculate and store the length of the input array, this is done using <code class=""chakra-code css-1u83yg1"">names.length;</code> and store that in an integer variable.</p>\n</li><li class=""css-cvpopp"">\n<p class=""chakra-text css-o3oz8b"">Then create a new String called <code class=""chakra-code css-1u83yg1"">longestName</code> that will store the longest name in the array of names, initialize it with the first name in the array, that is <code class=""chakra-code css-1u83yg1"">names[0]</code>.</p>\n</li><li class=""css-cvpopp"">\n<p class=""chakra-text css-o3oz8b"">Next, you should create a <code class=""chakra-code css-1u83yg1"">for</code> loop that will compare every name in the array using <code class=""chakra-code css-1u83yg1"">names[i]</code> against the <code class=""chakra-code css-1u83yg1"">longestName</code>. Only replace the <code class=""chakra-code css-1u83yg1"">longestName</code> value if the <code class=""chakra-code css-1u83yg1"">names[i]</code> is longer .</p>\n</li><li class=""css-cvpopp"">\n<p class=""chakra-text css-o3oz8b"">Finally, return the <code class=""chakra-code css-1u83yg1"">longestName</code> variable as the return value of the function.</p>\n</li></ol></div>']",[],
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.28  What if There's a Tie?,[],[],https://www.youtube.com/embed/XWwXzeQfdk8
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.29  2D Arrays,[],[],https://www.youtube.com/embed/Ylh7_JBeAao
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.30  Sandra's Grade,[],[],
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.31  Iterating Over 2D Arrays,[],[],https://www.youtube.com/embed/Z6VQHzIO_K8
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.32  Nested Loops,[],[],https://www.youtube.com/embed/WFkVk2QCfl4
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.33  Inside a Nested Loop,[],[],https://www.youtube.com/embed/1yNe_lSmnew
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.34  How Nested Loops Work,[],[],https://www.youtube.com/embed/nRiRCf1zZKU
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.35  Summary,[],[],https://www.youtube.com/embed/NqwfQ-DhnT4
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 4: Loops,4.36  Lesson 4 Problem Set,"['<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">Welcome to the Intro to Java: Functional Programming, Lesson 4 problem set!  These problem sets are an opportunity for you to practice the concepts you learned in class before moving on to the next lesson.  Learning a computer programming language is similar to learning a human language.  Nobody can pick it up overnight, there\'s a lot of vocabulary and syntax to remember.  Language learners often speak of the moment when they realized they stopped translating in their head and actually started thinking in their second language.  This will happen with Java too!  Eventually, you will be able to consider a task that needs coding and immediately imagine what Java code would complete it.  To get there, though, requires practice.</p>\n<p class=""chakra-text css-o3oz8b"">That\'s where the problem sets come in.  They aren\'t mandatory, and they aren\'t graded.  They\'re just extra learning materials to help you along.</p>\n<p class=""chakra-text css-o3oz8b"">You can download the problem set <a target=""_blank"" rel=""noopener noreferrer"" class=""chakra-link css-190botj"" href=""https://d17h27t6h515a5.cloudfront.net/topher/2016/July/57881f24_problem-set-4/problem-set-4.pdf"">here<span class=""chakra-text css-1lktits"">(opens in a new tab)</span></a>.</p></div>']",[],
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 5: IntelliJ and Debugging,5.1  Introduction,[],[],
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 5: IntelliJ and Debugging,5.2  JDK,[],['https://cdn.udacity.com/video/84c412ec-d4a2-11e9-a398-2b9295f88044/poster.jpg'],
